своѣ|58780|3p---na--i|
къто|60102|-s---mn--i|
прѣпрѣмѫдръ|67499|-s---mnpsi|
і|58901|---------n|
съхранітъ|65633|3spia----i|
сі|59234|-p---na--i|
і|58771|---------n|
разѹмѣѭтъ|59914|3ppia----i|
мілості|67655|-p---fa--i|
гн҃ѧ|58991|-p---fapsi|
слав|64748|-s---fn--i|
р҃|66263|---------n|
з|60050|---------n|
хвала|65116|-s---fn--i|
пѣньѣ|68823|-s---ng--i|
дадова|64023|-s---ngpsi|
готово|65071|-s---nnpsi|
ср҃дце|58805|-s---nn--i|
мое|58929|1s---nn--i|
бж҃е|60009|-s---mv--i|
готово|65071|-s---nnpsi|
ср҃дце|58805|-s---nn--i|
мое|58929|1s---nn--i|
поѭ|80670|1spia----i|
і|58771|---------n|
вьспоѭ|65125|1spia----i|
славѣ|64748|-s---fd--i|
моеі|58929|1s---fd--i|
въстані|60145|2spma----i|
слава|64748|-s---fn--i|
моѣ|58929|1s---fn--i|
въстані|60145|2spma----i|
пьсальтъіръ|149743|-s---mn--i|
і|58771|---------n|
гѫслі|131863|-p---fn--i|
въстанѫ|60145|1spia----i|
рано|69150|-------p-i|
ісповѣмъ|68673|1spia----i|
сѧ|58829|3s---qa--i|
тебѣ|58769|2s---md--i|
въ|58774|---------n|
людехъ|59473|-p---ml--i|
г҃і|58858|-s---mv--i|
въспоѭ|65125|1spia----i|
тебѣ|58769|2s---md--i|
въ|58774|---------n|
ѧзъіцѣхъ|59128|-p---ml--i|
ѣко|72150|---------n|
вельѣ|59229|-s---fnpsi|
връхѹ|67227|---------n|
нб҃съ|58920|-p---ng--i|
мілость|67655|-s---fn--i|
твоѣ|58814|2s---fn--i|
і|58771|---------n|
до|64398|---------n|
облакъ|64749|-p---mg--i|
рѣснота|151104|-s---fn--i|
твоѣ|58814|2s---fn--i|
възнесі|65967|2spma----i|
сѧ|58829|3s---qa--i|
нс҃а|58920|-p---na--i|
бж҃е|60009|-s---mv--i|
і|58771|---------n|
по|58960|---------n|
въсеі|58821|-s---fd--i|
землі|64341|-s---fd--i|
слава|64748|-s---fn--i|
твоѣ|58814|2s---fn--i|
да|60071|---------n|
ізбавѧтъ|66370|3ppia----i|
сѧ|58829|3s---qa--i|
възлюбленіі|58930|-puppmn-wi|
твоі|58814|2p---mn--i|
г҃і|58858|-s---mv--i|
сп҃і|150789|2spma----i|
десніцеѭ|66339|-s---fi--i|
твоеѭ|58814|2s---fi--i|
і|58771|---------n|
ѹслъіші|64238|2spma----i|
мѧ|58807|1s---ma--i|
бъ҃|60009|-s---mn--i|
възгл҃а|64390|3saia----i|
въ|58774|---------n|
ст҃ѣмъ|58910|-s---nlpsi|
своемъ|58780|3s---nl--i|
въздрадѹѭ|65058|1spia----i|
сѧ|58829|3s---qa--i|
і|58771|---------n|
раздѣлѭ|66196|1spia----i|
сікімѫ|151398|-s---fa--i|
і|58771|---------n|
ѫдоль|151399|-s---fa--i|
селомъ|196847|-s---ma--i|
размѣрѭ|151400|1spia----i|
моі|58929|1s---mn--i|
естъ|58773|3spia----i|
галаадъ|151401|-s---mn--i|
і|58771|---------n|
моі|58929|1s---mn--i|
естъ|58773|3spia----i|
манасі|151402|-s---mn--i|
і|58771|---------n|
ефреемъ|69414|-s---mn--i|
застѫпленье|82741|-s---nn--i|
главъі|59515|-s---fg--i|
моеѧ|58929|1s---fg--i|
іюда|65050|-s---mn--i|
цр҃ь|64252|-s---mn--i|
моі|58929|1s---mn--i|
моавъ|151403|-s---mn--i|
конобъ|122619|-s---mn--i|
ѹпъваньѣ|85863|-s---ng--i|
моего|58929|1s---ng--i|
на|58783|---------n|
ідѹмѣѭ|65446|-s---fa--i|
наложѫ|121438|1spia----i|
сапогъ|67775|-s---ma--i|
моі|58929|1s---ma--i|
мнѣ|58807|1s---md--i|
іноплеменъніці|68881|-p---mn--i|
покорішѧ|82198|3paia----i|
сѧ|58829|3s---qa--i|
кто|59233|-s---pn--i|
ведетъ|65725|3spia----i|
мѧ|58807|1s---ma--i|
въ|58774|---------n|
градъ|59272|-s---ma--i|
объстоѣньѣ|151108|-s---ng--i|
лі|64176|---------n|
кто|59233|-s---pn--i|
наставітъ|69508|3spia----i|
мѧ|58807|1s---ma--i|
до|64398|---------n|
ідѹмѣѧ|65446|-s---fg--i|
не|58767|---------n|
тъі|58769|2s---mn--i|
лі|59119|---------n|
бж҃е|60009|-s---mv--i|
отърінѫвъі|134500|-supamn-wi|
нъі|59257|1p---pa--i|
і|58771|---------n|
не|58767|---------n|
ізідеші|58784|2spia----i|
бж҃е|60009|-s---mv--i|
въ|58774|---------n|
сілахъ|60105|-p---fl--i|
нашіхъ|58994|1p---fl--i|
даждъ|58843|2spma----i|
намъ|59257|1p---pd--i|
помоштъ|79522|-s---fa--i|
отъ|58785|---------n|
печалі|66757|-s---fg--i|
іде|70641|---------n|
сѹетьно|85898|-s---nnpsi|
сп҃нье|67717|-s---nn--i|
чл҃чско|60204|-s---nnpsi|
о|58881|---------n|
бѕ҃ѣ|60009|-s---ml--i|
створімъ|58795|1ppia----i|
сілѫ|60105|-s---fa--i|
і|58771|---------n|
тъ|58908|-s---mn--i|
ѹнічітъ|69701|3spia----i|
врагъі|64025|-p---ma--i|
нашѧ|58994|1p---ma--i|
р҃|66263|---------n|
і|67701|---------n|
вь|58774|---------n|
концъ|64399|-s---ma--i|
псалмъ|69176|-s---mn--i|
д҃ад҃ов҃ъ|64023|-s---mnpsi|
бж҃е|60009|-s---mv--i|
хвалъі|65116|-s---fg--i|
моеѧ|58929|1s---fg--i|
не|58767|---------n|
прѣмлъчі|67870|2spma----i|
ѣко|72150|---------n|
ѹста|66857|-p---nn--i|
грѣшьнічѣ|150230|-p---nnpsi|
ѹста|66857|-p---nn--i|
лъстіва|83267|-p---nnpsi|
на|58783|---------n|
мѧ|58807|1s---ma--i|
отврѣсѧ|65080|3paia----i|
сѧ|58829|3s---qa--i|
възглашѧ|64390|3paia----i|
на|58783|---------n|
мѧ|58807|1s---ma--i|
ѧзъікомъ|59128|-s---mi--i|
льстівомъ|83267|-s---mipsi|
і|58771|---------n|
словесъі|58855|-p---ni--i|
ненавідѣнънъі|196848|-p---mapwi|
обідѫ|69992|3paia----i|
мѧ|58807|1s---ma--i|
і|58771|---------n|
брашѧ|137785|3paia----i|
сѧ|58829|3s---qa--i|
со|58764|---------n|
мноѭ|58807|1s---mi--i|
спъіті|69506|---------n|
вь|58774|---------n|
любьві|66231|-s---fg--i|
мѣсто|60263|-s---na--i|
облъігаахѫ|138839|3piia----i|
мѧ|58807|1s---ma--i|
азъ|58807|1s---mn--i|
же|58808|---------n|
молітво|59126|-s---fa--i|
дѣахъ|58849|1siia----i|
і|58771|---------n|
положішѧ|64024|3paia----i|
на|58783|---------n|
мѧ|58807|1s---ma--i|
зъло|66277|-s---napsi|
вьз|135595|---------n|
добро|64420|-s---napsi|
і|58771|---------n|
ненавістъ|83835|-s---fa--i|
за|60217|---------n|
възлюбленье|134266|-s---na--i|
мое|58929|1s---na--i|
поставі|65354|2spma----i|
на|58783|---------n|
нъ|58765|3s---ma--i|
грѣшьніка|65555|-s---mg--i|
і|58771|---------n|
дьѣволъ|67795|-s---mn--i|
да|60071|---------n|
станетъ|64253|3spia----i|
о|58881|---------n|
деснѫѫ|58816|-s---fapwi|
его|58765|3s---mg--i|
егда|66511|---------n|
сѫдѧтъ|66605|3ppia----i|
емѹ|58765|3s---md--i|
да|60071|---------n|
ізідетъ|58784|3spia----i|
осѫжденъ|65654|-suppmn-si|
і|58771|---------n|
молітва|59126|-s---fn--i|
его|58765|3s---mg--i|
бѫді|58773|3spma----i|
въ|58774|---------n|
грѣхъ|58872|-s---ma--i|
бѫдѫ|58773|3ppma----i|
днье|58915|-p---mn--i|
его|58765|3s---mg--i|
малі|65416|-p---mnpsi|
і|58771|---------n|
еп҃іпъство|122413|-s---na--i|
его|58765|3s---mg--i|
прѣімі|66195|3spma----i|
інъ|64675|-s---mn--i|
бѫдѫ|58773|3ppma----i|
сн҃ві|146309|-p---mn--i|
его|58765|3s---mg--i|
сірі|69470|-p---mnpsi|
і|58771|---------n|
жена|58801|-s---fn--i|
его|58765|3s---mg--i|
вьдова|67721|-s---fn--i|
двіжѫштеі|59324|-pppamn-wi|
сѧ|58829|3s---qa--i|
да|60071|---------n|
прѣселѧтъ|151375|3ppia----i|
сѧ|58829|3s---qa--i|
сн҃ве|146309|-p---mn--i|
его|58765|3s---mg--i|
і|58771|---------n|
въсхлѧпаѭтъ|196850|3ppia----i|
і|58771|---------n|
въігънані|151266|-puppmn-si|
бѫдѫтъ|58773|3pfia----i|
із|59088|---------n|
домовъ|59745|-p---mg--i|
своіхъ|58780|3p---mg--i|
да|60071|---------n|
іспъітаетъ|68269|3spia----i|
заемодавьцъ|68035|-s---mn--i|
вьсѣ|58821|-p---na--i|
еліко|60107|---------n|
сѫтъ|58773|3ppia----i|
его|58765|3s---mg--i|
і|58771|---------n|
рахъітѧтъ|66464|3ppia----i|
тѹждіі|67390|-p---mnpwi|
трѹдъі|68611|-p---ma--i|
его|58765|3s---mg--i|
не|58767|---------n|
бѫді|58773|3spma----i|
емѹ|58765|3s---md--i|
застѫпьніка|83602|-s---mg--i|
ні|59213|---------n|
бѫді|58773|3spma----i|
іже|58800|-s---mn--i|
помілѹетъ|59746|3spia----i|
сіротъі|122936|-p---ma--i|
его|58765|3s---mg--i|
бѫдѫ|58773|3ppma----i|
чѧда|60019|-p---nn--i|
его|58765|3s---mg--i|
вь|58774|---------n|
пагѹбѫ|66688|-s---fa--i|
въ|58774|---------n|
родъ|64405|-s---ma--i|
едінъ|58827|-s---ma--i|
да|60071|---------n|
потрѣбітъ|68367|3spia----i|
сѧ|58829|3s---qa--i|
імѧ|58990|-s---nn--i|
его|58765|3s---mg--i|
въспомѧні|59280|3spma----i|
сѧ|58829|3s---qa--i|
безаконнье|68076|-s---nn--i|
оц҃ь|58993|-p---mg--i|
его|58765|3s---mg--i|
прѣдъ|58985|---------n|
гм҃ъ|58858|-s---mi--i|
і|58771|---------n|
грѣхъ|58872|-s---mn--i|
мр҃ь|137214|-s---mnpsi|
емѹ|58765|3s---md--i|
да|60071|---------n|
не|58767|---------n|
оцѣстітъ|86013|3spia----i|
сѧ|58829|3s---qa--i|
да|60071|---------n|
бѫдѫтъ|58773|3pfia----i|
прѣдъ|58985|---------n|
гм҃ъ|58858|-s---mi--i|
въінѫ|59414|---------n|
і|58771|---------n|
потрѣбітъ|68367|3spia----i|
сѧ|58829|3s---qa--i|
отъ|58785|---------n|
землѧ|64341|-s---fg--i|
памѧтъ|64973|-s---fn--i|
іхъ|58765|3p---pg--i|
зане|66768|---------n|
не|58767|---------n|
помѧнѫ|68352|1saia----i|
сътворіті|58795|--pna----i|
мілості|67655|-p---fa--i|
і|58771|---------n|
погъна|68885|3saia----i|
чл҃ка|59198|-s---mg--i|
ѹбога|64093|-s---mgpsi|
і|58771|---------n|
нішта|64915|-s---mgpsi|
і|58771|---------n|
ѹмілена|137830|-suppmg-si|
срд҃цмъ|58805|-s---ni--i|
ѹмрътвіті|69000|--pna----i|
і|58771|---------n|
възлюбі|58930|3saia----i|
клѧтвѫ|66271|-s---fa--i|
і|58771|---------n|
пріде|58916|3saia----i|
емѹ|58765|3s---md--i|
і|58771|---------n|
не|58767|---------n|
вьсхотѣ|66545|3saia----i|
бл҃гштенью|122785|-s---nd--i|
і|58771|---------n|
ѹдалі|117882|3saia----i|
сѧ|58829|3s---qa--i|
отъ|58785|---------n|
него|58765|3s---mg--i|
і|58771|---------n|
облѣче|58877|3saia----i|
сѧ|58829|3s---qa--i|
вь|58774|---------n|
клѧтвѫ|66271|-s---fa--i|
ѣко|59474|---------n|
вь|58774|---------n|
різѫ|58952|-s---fa--i|
і|58771|---------n|
вьніде|59000|3saia----i|
ѣко|59474|---------n|
вода|58907|-s---fn--i|
вь|58774|---------n|
ѫтробѫ|67642|-s---fa--i|
его|58765|3s---mg--i|
і|58771|---------n|
ѣко|59474|---------n|
олѣі|66321|-s---mn--i|
вь|58774|---------n|
кості|68074|-p---fa--i|
его|58765|3s---mg--i|
бѫді|58773|3spma----i|
емѹ|58765|3s---md--i|
ѣко|59474|---------n|
різа|58952|-s---fn--i|
вь|58774|---------n|
нѭже|58800|-s---fa--i|
облачітъ|66309|3spia----i|
сѧ|58829|3s---qa--i|
і|58771|---------n|
ѣко|59474|---------n|
поѣсъ|58879|-s---mn--i|
імъже|58800|-s---mi--i|
въінѫ|59414|---------n|
поѣсаетъ|138897|3spia----i|
сѧ|58829|3s---qa--i|
се|59234|-s---nn--i|
дѣло|64813|-s---nn--i|
облъігаѭштііхъ|151278|-pppapg-wi|
мѧ|58807|1s---ma--i|
къ|58898|---------n|
г҃ю|58858|-s---md--i|
і|58771|---------n|
гл҃ѭштііхъ|58791|-pppapg-wi|
зъло|66277|-s---napsi|
на|58783|---------n|
дш҃ѫ|60303|-s---fa--i|
моѭ|58929|1s---fa--i|
і|58771|---------n|
тъі|58769|2s---mn--i|
г҃і|58858|-s---mv--i|
г҃і|58858|-s---mv--i|
створі|58795|2spma----i|
сь|58764|---------n|
мноѭ|58807|1s---mi--i|
імені|58990|-s---ng--i|
твоего|58814|2s---ng--i|
раді|59331|---------n|
ѣко|72150|---------n|
блага|65623|-s---fnpsi|
естъ|58773|3spia----i|
мілостъ|67655|-s---fn--i|
твоѣ|58814|2s---fn--i|
ізбаві|66370|2spma----i|
мѧ|58807|1s---ma--i|
ѣкко|72150|---------n|
ніштъ|64915|-s---mnpsi|
і|58771|---------n|
ѹбогъ|64093|-s---mnpsi|
есмъ|58773|1spia----i|
азъ|58807|1s---mn--i|
і|58771|---------n|
срд҃це|58805|-s---nn--i|
мое|58929|1s---nn--i|
възмѧте|66836|3saia----i|
сѧ|58829|3s---qa--i|
во|58774|---------n|
мнѣ|58807|1s---ml--i|
ѣко|59474|---------n|
сѣнъ|66831|-s---fn--i|
егда|66511|---------n|
ѹклонітъ|69266|3spia----i|
сѧ|58829|3s---qa--i|
отъѧсъ|64421|1saia----i|
сѧ|58829|3s---qa--i|
і|58771|---------n|
сътрѧсъ|60137|1saia----i|
сѧ|58829|3s---qa--i|
ѣко|59474|---------n|
проѕі|151722|-p---mn--i|
колѣнѣ|64136|-d---nn--i|
моі|58929|1d---nn--i|
ізнеможете|67635|3dpia----i|
отъ|58785|---------n|
поста|65285|-s---mg--i|
і|58771|---------n|
плъть|64697|-s---fn--i|
моѣ|58929|1s---fn--i|
ізмѣні|78997|3saia----i|
сѧ|58829|3s---qa--i|
олѣа|66321|-s---mg--i|
раді|59331|---------n|
і|58771|---------n|
азъ|58807|1s---mn--i|
бъіхъ|58773|1saia----i|
поношенью|67621|-s---nd--i|
імъ|58765|3p---pd--i|
ѳ҃і|150554|---------n|
відѣшѧ|58918|3paia----i|
мѧ|58807|1s---ma--i|
покъівашѧ|65860|3paia----i|
главамі|59515|-p---fi--i|
своімі|58780|3p---fi--i|
помоѕі|65205|2spma----i|
г҃і|58858|-s---mv--i|
бж҃е|60009|-s---mv--i|
моі|58929|1s---mv--i|
і|58771|---------n|
сп҃і|150789|2spma----i|
мѧ|58807|1s---ma--i|
по|58960|---------n|
мілості|67655|-s---fd--i|
твоеі|58814|2s---fd--i|
і|58771|---------n|
ѹвѣдѧтъ|65287|3ppia----i|
ѣко|58792|---------n|
рѫка|58831|-s---fn--i|
твоѣ|58814|2s---fn--i|
сі|59234|-s---fn--i|
і|58771|---------n|
тъі|58769|2s---mn--i|
г҃і|58858|-s---mv--i|
сътворілъ|58795|-sspamn-si|
ѭ|58765|3s---fa--i|
есі|58773|2spia----i|
проклънѫтъ|59284|3ppia----i|
ті|58908|-p---mn--i|
а|58820|---------n|
тъі|58769|2s---mn--i|
бл҃ствіші|73249|2spia----i|
въстаѭштеі|60145|-pppamn-wi|
на|58783|---------n|
мѧ|58807|1s---ma--i|
постъідѧтъ|65088|3ppia----i|
сѧ|58829|3s---qa--i|
рабъ|59499|-s---mn--i|
же|58808|---------n|
твоі|58814|2s---mn--i|
вьзвеселітъ|68828|3spia----i|
сѧ|58829|3s---qa--i|
і|58771|---------n|
облѣкѫтъ|58877|3ppia----i|
сѧ|58829|3s---qa--i|
облъігаѭште|151278|-pppamn-si|
мѧ|58807|1s---ma--i|
въ|58774|---------n|
срамъ|122571|-s---ma--i|
і|58771|---------n|
одеждѫтъ|151666|3ppia----i|
сѧ|58829|3s---qa--i|
ѣко|59474|---------n|
одеждеѭ|65940|-s---fi--i|
стѹдомь|68746|-s---mi--i|
своімь|58780|3s---mi--i|
ісповѣмь|68673|1spia----i|
сѧ|58829|3s---qa--i|
г҃ю|58858|-s---md--i|
ѕѣло|60265|---------n|
ѹстъі|66857|-p---ni--i|
моімі|58929|1p---ni--i|
і|58771|---------n|
посрѣдѣ|79093|---------n|
мъногъ|58961|-p---mgpsi|
въсхвалѭ|81618|1spia----i|
і|58765|3s---ma--i|
ѣко|72150|---------n|
ста|64253|3saia----i|
о|58881|---------n|
деснѫѭ|58816|-s---fapwi|
ѹбогааго|64093|-s---mgpwi|
сп҃ті|150789|--pna----i|
отъ|58785|---------n|
гонѧштііхъ|68256|-pppapg-wi|
дш҃ѫ|60303|-s---fa--i|
моѭ|58929|1s---fa--i|
р|66263|---------n|
ѳ҃҃|67439|---------n|
слав|64748|-s---fn--i|
сѣн|150752|-s---fn--i|
псл҃мъ|69176|-s---mn--i|
дав҃ъ|64023|-s---mnpsi|
рече|58793|3saia----i|
гь҃|58858|-s---mn--i|
гю҃|58858|-s---md--i|
моемѹ|58929|1s---md--i|
сѧді|59435|2spma----i|
о|58881|---------n|
деснѫѭ|58816|-s---fapwi|
мене|58807|1s---mg--i|
доіждеже|69033|---------n|
положѫ|64024|1spia----i|
врагъі|64025|-p---ma--i|
твоѧ|58814|2p---ma--i|
подъножіе|64026|-s---na--i|
ногама|60289|-d---fd--i|
моіма|58929|1d---fd--i|
жезлъ|68295|-s---ma--i|
сілъі|60105|-s---fg--i|
посълетъ|58932|3spia----i|
гь҃|58858|-s---mn--i|
тебѣ|58769|2s---md--i|
отъ|58785|---------n|
сіона|133009|-s---mg--i|
і|58771|---------n|
ѹдоблѣеші|122902|2spia----i|
посрѣдѣ|79093|---------n|
врагъ|64025|-p---mg--i|
твоіхъ|58814|2p---mg--i|
съ|58764|---------n|
тобоѭ|58769|2s---mi--i|
владъічьство|67746|-s---nn--i|
вь|58774|---------n|
день|58915|-s---ma--i|
печалі|66757|-s---fg--i|
твоѧ|58814|2s---fg--i|
вь|58774|---------n|
свѣтьлотахъ|196851|-p---fl--i|
свтъііхъ|58910|-p---flpwi|
твоіхъ|58814|2p---fl--i|
і|58771|---------n|
чрѣва|66866|-s---ng--i|
прѣжде|65945|---------n|
деньніцѧ|123081|-s---fg--i|
родіхъ|65112|1saia----i|
тѧ|58769|2s---ma--i|
клѧтъ|66270|3saia----i|
сѧ|58829|3s---qa--i|
гь҃|58858|-s---mn--i|
і|58771|---------n|
не|58767|---------n|
раскаетъ|67355|3spia----i|
сѧ|58829|3s---qa--i|
тъі|58769|2s---mn--i|
есі|58773|2spia----i|
іерѣі|67474|-s---mn--i|
вь|58774|---------n|
вѣкъ|59093|-s---ma--i|
по|58960|---------n|
чінѹ|67599|-s---md--i|
мельхіседековѹ|196853|-s---mdpsi|
гь҃|58858|-s---mn--i|
о|58881|---------n|
деснѫѭ|58816|-s---papwi|
тебе|58769|2s---mg--i|
съкрѹшілъ|64900|-sspamn-si|
естъ|58773|3spia----i|
вь|58774|---------n|
день|58915|-s---ma--i|
гнѣва|65122|-s---mg--i|
своего|58780|3s---mg--i|
цр҃ѧ|64252|-p---ma--i|
сѫдітъ|66605|3spia----i|
ѧз҃комъ|59128|-p---md--i|
і|58771|---------n|
ісплънітъ|59037|3spia----i|
паданіѣ|196837|-p---na--i|
съкрѹшітъ|64900|3spia----i|
главъі|59515|-p---fa--i|
по|58960|---------n|
землі|64341|-s---fd--i|
мъногомъ|58961|-p---pdpsi|
іс|59088|---------n|
потока|69544|-s---mg--i|
на|58783|---------n|
пѫті|58763|-s---ml--i|
піетъ|65114|3spia----i|
сего|59234|-s---ng--i|
раді|59331|---------n|
вьзнесетъ|65967|3spia----i|
главѫ|59515|-s---fa--i|
алелоѵіѣ|151036|---------n|
р҃҃|66263|---------n|
і|59079|---------n|
ісповѣмь|68673|1spia----i|
сѧ|58829|3s---qa--i|
тебѣ|58769|2s---md--i|
г҃і|58858|-s---mv--i|
вьсѣмь|58821|-s---ni--i|
ср҃цемь|58805|-s---ni--i|
моімь|58929|1s---ni--i|
во|58774|---------n|
съвѣтѣ|65210|-s---ml--i|
правъііхъ|66214|-p---pgpwi|
і|58771|---------n|
сонъмѣ|65724|-s---ml--i|
веліѣ|59229|-s---mlpsi|
дѣла|64813|-p---nn--i|
гн҃ѣ|58991|-p---nnpsi|
ізіскана|71278|-puppnn-si|
во|58774|---------n|
вьсѣхъ|58821|-p---fl--i|
волѣхъ|66351|-p---fl--i|
его|58765|3s---mg--i|
ісповѣданіе|81084|-s---nn--i|
і|58771|---------n|
вельлѣпота|150747|-s---fn--i|
дѣлъ|64813|-p---ng--i|
его|58765|3s---mg--i|
і|58771|---------n|
правъда|66526|-s---fn--i|
его|58765|3s---mg--i|
прѣбъіваетъ|66311|3spia----i|
въ|58774|---------n|
вѣкъ|59093|-s---ma--i|
вѣкѹ|59093|-s---md--i|
памѧть|64973|-s---fa--i|
створі|58795|3saia----i|
чюдесъ|64737|-p---ng--i|
своіхъ|58780|3p---ng--i|
мілостівъ|67983|-s---mnpsi|
і|58771|---------n|
штедръ|81171|-s---mnpsi|
г҃ь|58858|-s---mn--i|
піштѫ|66473|-s---fa--i|
далъ|58843|-sspamn-si|
естъ|58773|3spia----i|
боѧштіімъ|59140|-pppapd-wi|
сѧ|58829|3s---qa--i|
его|58765|3s---mg--i|
помѧнетъ|68352|3spia----i|
въ|58774|---------n|
вѣкъ|59093|-s---ma--i|
завѣтъ|65118|-s---ma--i|
своі|58780|3s---ma--i|
крѣпость|60302|-s---fa--i|
дѣлъ|64813|-p---ng--i|
своіхъ|58780|3p---ng--i|
вьзвѣстітъ|64057|3spia----i|
людемъ|59473|-p---md--i|
своімъ|58780|3p---md--i|
даті|58843|--pna----i|
імъ|58765|3p---md--i|
достоѣніе|59559|-s---na--i|
свое|58780|3s---na--i|
ѧз҃къ|59128|-p---mg--i|
дѣла|64813|-p---nn--i|
рѫкѹ|58831|-d---fg--i|
твоею|58814|2d---fg--i|
істіна|59928|-s---fn--i|
і|58771|---------n|
сѫдъ|66278|-s---mn--i|
вѣрънъі|68323|-p---fnpsi|
вьсѧ|58821|-p---fn--i|
заповѣді|60203|-p---fn--i|
его|58765|3s---mg--i|
ѹтвръжденъі|65207|-puppfn-si|
въ|58774|---------n|
вѣкъ|59093|-s---ma--i|
вѣкѹ|59093|-s---md--i|
створенъі|58795|-puppfn-si|
въ|58774|---------n|
істінѫ|59928|-s---fa--i|
і|58771|---------n|
правость|151326|-s---fa--i|
ізбавленіе|65687|-s---na--i|
посъла|58932|3saia----i|
людемъ|59473|-p---md--i|
своімъ|58780|3p---md--i|
заповѣдѣ|58948|3saia----i|
въ|58774|---------n|
вѣкъ|59093|-s---ma--i|
завѣтъ|65118|-s---ma--i|
своі|58780|3s---ma--i|
св҃то|58910|-s---nnpsi|
і|58771|---------n|
страшьно|81624|-s---nnpsi|
імѧ|58990|-s---nn--i|
его|58765|3s---mg--i|
поконь|196854|-s---mn--i|
прѣмѫдрості|66290|-s---fg--i|
страхъ|59228|-s---mn--i|
гн҃ь|58991|-s---mnpsi|
разѹмъ|64017|-s---mn--i|
же|58808|---------n|
благъ|65623|-s---mnpsi|
вьсѣмъ|58821|-p---pd--i|
творѧштіімъ|58852|-pppapd-wi|
ѭ|58765|3s---fa--i|
хвала|65116|-s---fn--i|
его|58765|3s---mg--i|
прѣбъіваетъ|66311|3spia----i|
въ|58774|---------n|
вѣкъ|59093|-s---ma--i|
вѣкѹ|59093|-s---md--i|
алелоѵіѣ|151036|---------n|
р|66263|---------n|
і҃а|118405|---------n|
блаженъ|66920|-s---mnpsi|
мѫжь|65437|-s---mn--i|
боѧі|59140|-sppamn-wi|
сѧ|58829|3s---qa--i|
г҃ѣ|58858|-s---mg--i|
въ|58774|---------n|
заповѣдехъ|60203|-p---fl--i|
его|58765|3s---mg--i|
въсхоштетъ|66545|3spia----i|
ѕѣло|60265|---------n|
сілъно|67653|-s---nnpsi|
на|58783|---------n|
землі|64341|-s---fl--i|
бѫдетъ|58773|3sfia----i|
сѣмѧ|60022|-s---nn--i|
его|58765|3s---mg--i|
родъ|64405|-s---mn--i|
правъііхъ|66214|-p---pgpwi|
бл҃ствітъ|137836|3spia----i|
сѧ|58829|3s---qa--i|
слава|64748|-s---fn--i|
і|58771|---------n|
богатьство|65643|-s---nn--i|
домѹ|59745|-s---ml--i|
его|58765|3s---mg--i|
і|58771|---------n|
правъда|66526|-s---fn--i|
его|58765|3s---mg--i|
прѣбъіваетъ|66311|3spia----i|
въ|58774|---------n|
вѣкъ|59093|-s---ma--i|
вѣкѹ|59093|-s---md--i|
восіѣ|65936|3saia----i|
во|58774|---------n|
тъмѣ|65883|-s---fl--i|
свѣтъ|64740|-s---mn--i|
правъіімъ|66214|-p---pdpwi|
мілостівъ|67983|-s---mnpsi|
і|58771|---------n|
штедръ|81171|-s---mnpsi|
і|58771|---------n|
правъденъ|66286|-s---mnpsi|
благъ|65623|-s---mnpsi|
мѫжь|65437|-s---mn--i|
мілѹѧ|83703|-sppamn-si|
і|58771|---------n|
даѧ|58843|-sppamn-si|
расмотрітъ|139449|3spia----i|
словеса|58855|-p---na--i|
своѣ|58780|3p---na--i|
на|58783|---------n|
сѫдѣ|66278|-s---ml--i|
ѣко|72150|---------n|
вь|58774|---------n|
вѣкъ|59093|-s---ma--i|
не|58767|---------n|
подвіжітъ|64742|3spia----i|
сѧ|58829|3s---qa--i|
въ|58774|---------n|
памѧть|64973|-s---fa--i|
вѣчьнѫ|65624|-s---fapsi|
бѫдетъ|58773|3sfia----i|
праведьнікъ|65559|-s---mn--i|
отъ|58785|---------n|
слѹха|60140|-s---mg--i|
зъла|66277|-s---mgpsi|
не|58767|---------n|
ѹбоітъ|59760|3spia----i|
сѧ|58829|3s---qa--i|
готово|65071|-s---nnpsi|
ср҃це|58805|-s---nn--i|
его|58765|3s---mg--i|
ѹпъваті|65645|--pna----i|
на|58783|---------n|
г҃ѣ|58858|-s---mg--i|
ѹтвръді|65207|3saia----i|
сѧ|58829|3s---qa--i|
ср҃це|58805|-s---nn--i|
его|58765|3s---mg--i|
не|58767|---------n|
подвіжітъ|64742|3spia----i|
сѧ|58829|3s---qa--i|
доіждеже|69033|---------n|
возьрітъ|58798|3spia----i|
на|58783|---------n|
врагъі|64025|-p---ma--i|
своѧ|58780|3p---ma--i|
расточі|67656|3saia----i|
і|58771|---------n|
дастъ|58843|3saia----i|
ѹбогъіімъ|64093|-p---pdpwi|
правъда|66526|-s---fn--i|
емѹ|58765|3s---md--i|
прѣбъіваетъ|66311|3spia----i|
въ|58774|---------n|
вѣкъ|59093|-s---ma--i|
вѣкѹ|59093|-s---md--i|
рогъ|68353|-s---mn--i|
его|58765|3s---mg--i|
вьзнесетъ|65967|3spia----i|
сѧ|58829|3s---qa--i|
въ|58774|---------n|
славѣ|64748|-s---fl--i|
грѣшьнікъ|65555|-s---mn--i|
ѹзьрітъ|59056|3spia----i|
і|58771|---------n|
прогнѣваетъ|67478|3spia----i|
сѧ|58829|3s---qa--i|
зѫбъі|65193|-p---mi--i|
своімі|58780|3p---mi--i|
поскрежьштетъ|151263|3spia----i|
і|58771|---------n|
